customer_id,total_visits,total_spend_inr,avg_order_value,days_active,first_visit,last_visit,estimated_clv_inr,customer_segment,age,gender,area,is_loyalty_member
C00711,134,61281.8,457.33,1087,2022-01-10,2024-12-31,169183.53,Office Lunch Customer,30,Female,Malad,True
C00712,123,222911.79,1812.29,1070,2022-01-27,2024-12-31,471419.14,Weekend Family Diner,30,Male,Santacruz,True
C00713,154,283276.42,1839.46,1095,2022-01-02,2024-12-31,967142.42,Weekend Family Diner,40,Female,Andheri,False
C00714,111,211193.91,1902.65,1071,2022-01-23,2024-12-28,538287.98,Weekend Family Diner,40,Female,Goregaon,False
C00715,130,59369.98,456.69,1092,2022-01-02,2024-12-28,122234.3,Office Lunch Customer,32,Female,Kandivali,True
C00716,137,272917.09,1992.1,1090,2022-01-04,2024-12-28,862712.24,Weekend Family Diner,42,Female,Worli,False
C00717,122,24659.88,202.13,1087,2022-01-06,2024-12-27,102269.25,Student Budget Diner,18,Female,Borivali,True
C00718,122,243139.12,1992.94,1081,2022-01-07,2024-12-22,927165.17,Weekend Family Diner,43,Male,Worli,False
C00719,127,74256.45,584.7,1092,2022-01-03,2024-12-29,193022.9,Occasional Visitor,32,Male,Malad,False
C00720,147,261251.25,1777.22,1081,2022-01-15,2024-12-30,808817.87,Weekend Family Diner,42,Female,Dadar,False
C00721,157,78014.67,496.91,1087,2022-01-08,2024-12-29,123109.19,Occasional Visitor,49,Male,Colaba,False
C00722,134,97579.36,728.2,1086,2022-01-02,2024-12-22,214608.97,Late Night Delivery User,30,Female,Dadar,False
C00723,129,371598.86,2880.61,1089,2022-01-08,2024-12-31,809710.16,Premium High Spender,51,Male,Goregaon,False
C00724,135,246370.43,1824.97,1086,2022-01-09,2024-12-29,652445.04,Weekend Family Diner,44,Male,Worli,True
C00725,146,68308.0,467.86,1090,2022-01-07,2024-12-31,284908.42,Office Lunch Customer,38,Male,Borivali,False
C00726,124,358261.75,2889.21,1044,2022-02-08,2024-12-17,1521063.0,Premium High Spender,56,Male,Juhu,False
C00727,134,258039.28,1925.67,1089,2022-01-08,2024-12-31,459912.24,Weekend Family Diner,29,Female,Powai,False
C00728,145,282953.53,1951.4,1082,2022-01-09,2024-12-25,899081.04,Weekend Family Diner,41,Male,Dadar,False
C00729,150,74622.48,497.48,1092,2022-01-05,2024-12-31,192812.32,Office Lunch Customer,32,Female,Malad,False
C00730,133,66199.63,497.74,1095,2022-01-02,2024-12-31,135571.18,Occasional Visitor,35,Male,Dadar,True
C00731,138,67511.9,489.22,1093,2022-01-04,2024-12-31,166157.18,Office Lunch Customer,40,Female,Malad,True
C00732,142,73755.61,519.41,1086,2022-01-01,2024-12-21,210259.31,Occasional Visitor,36,Female,Goregaon,False
C00733,122,78030.03,639.59,1087,2022-01-07,2024-12-28,222712.12,Late Night Delivery User,19,Male,Kandivali,False
C00734,124,64782.34,522.44,1092,2022-01-05,2024-12-31,210458.21,Occasional Visitor,46,Other,Juhu,False
C00735,141,32072.72,227.47,1043,2022-02-22,2024-12-30,132138.95,Student Budget Diner,26,Female,Kurla,False
C00736,148,95753.97,646.99,1088,2022-01-06,2024-12-28,306725.83,Late Night Delivery User,37,Female,Kurla,True
C00737,143,31849.64,222.72,1089,2022-01-08,2024-12-31,124448.53,Student Budget Diner,19,Male,Worli,True
C00738,120,80635.5,671.96,1088,2022-01-03,2024-12-25,236960.47,Late Night Delivery User,18,Female,Dadar,False
C00739,146,277571.88,1901.18,1089,2022-01-03,2024-12-26,933565.11,Weekend Family Diner,34,Female,Borivali,True
C00740,129,88273.87,684.29,1084,2022-01-09,2024-12-27,224654.48,Late Night Delivery User,18,Male,Santacruz,True
C00741,141,261764.39,1856.49,1057,2022-02-06,2024-12-28,476992.22,Weekend Family Diner,39,Male,Bandra,False
C00742,144,269458.67,1871.24,1080,2022-01-13,2024-12-27,590328.63,Weekend Family Diner,30,Male,Worli,True
C00743,149,30310.05,203.42,1080,2022-01-09,2024-12-23,125154.55,Student Budget Diner,27,Female,Worli,False
C00744,139,57136.97,411.06,1094,2022-01-01,2024-12-29,193413.17,Office Lunch Customer,33,Male,Powai,True
C00745,127,243375.43,1916.34,1068,2022-01-05,2024-12-07,479847.07,Weekend Family Diner,41,Female,Dadar,True
C00746,158,99218.17,627.96,1090,2022-01-07,2024-12-31,301845.35,Late Night Delivery User,18,Male,Vile Parle,False
C00747,125,239185.33,1913.48,1079,2022-01-15,2024-12-28,630763.8,Weekend Family Diner,47,Female,Kurla,True
C00748,139,83650.98,601.81,1077,2022-01-20,2024-12-31,372405.87,Late Night Delivery User,34,Female,Kurla,False
C00749,98,269905.31,2754.14,1066,2022-01-06,2024-12-06,830578.63,Premium High Spender,37,Female,Malad,True
C00750,140,66254.37,473.25,1087,2022-01-01,2024-12-22,188885.18,Office Lunch Customer,39,Male,Colaba,True
C00751,149,66252.7,444.65,1089,2022-01-08,2024-12-31,172989.4,Office Lunch Customer,36,Male,Thane,True
C00752,132,264001.42,2000.01,1078,2022-01-09,2024-12-21,972978.22,Weekend Family Diner,36,Other,Thane,False
C00753,143,72370.31,506.09,1066,2022-01-13,2024-12-13,218012.5,Occasional Visitor,33,Male,Thane,True
C00754,126,61672.05,489.46,1084,2022-01-10,2024-12-28,269852.96,Office Lunch Customer,30,Female,Malad,False
C00755,128,60330.82,471.33,1082,2022-01-13,2024-12-29,94524.17,Office Lunch Customer,41,Male,Powai,True
C00756,142,84582.78,595.65,1096,2022-01-01,2024-12-31,195201.82,Occasional Visitor,40,Female,Borivali,False
C00757,139,70977.2,510.63,1091,2022-01-06,2024-12-31,199952.51,Occasional Visitor,32,Female,Thane,True
C00758,128,245697.15,1919.51,1069,2022-01-25,2024-12-28,968796.84,Weekend Family Diner,40,Male,Vile Parle,False
C00759,137,88189.9,643.72,1082,2022-01-05,2024-12-21,266551.78,Late Night Delivery User,21,Female,Kandivali,False
C00760,133,63740.52,479.25,1086,2022-01-08,2024-12-28,101093.53,Office Lunch Customer,38,Male,Vile Parle,False
C00761,138,66666.71,483.09,1087,2022-01-01,2024-12-22,271647.43,Office Lunch Customer,34,Male,Goregaon,True
C00762,151,32762.56,216.97,1068,2022-01-07,2024-12-09,144318.95,Student Budget Diner,23,Female,Juhu,True
C00763,137,30540.16,222.92,1084,2022-01-11,2024-12-29,81292.39,Student Budget Diner,21,Male,Malad,False
C00764,114,54978.61,482.27,1087,2022-01-06,2024-12-27,180521.59,Office Lunch Customer,33,Female,Andheri,True
C00765,147,272788.06,1855.7,1087,2022-01-09,2024-12-30,1008944.23,Weekend Family Diner,41,Female,Worli,False
C00766,131,90319.63,689.46,1093,2022-01-02,2024-12-29,285964.03,Late Night Delivery User,32,Male,Borivali,False
C00767,160,91367.73,571.05,1089,2022-01-08,2024-12-31,170734.76,Occasional Visitor,29,Female,Malad,False
C00768,124,354684.02,2860.36,1083,2022-01-10,2024-12-27,1271455.25,Premium High Spender,27,Male,Malad,True
C00769,145,280596.58,1935.15,1068,2022-01-29,2024-12-31,1159803.27,Weekend Family Diner,44,Male,Kurla,True
C00770,157,73269.9,466.69,1089,2022-01-08,2024-12-31,241058.53,Office Lunch Customer,29,Female,Colaba,False
C00771,139,73267.63,527.11,1086,2022-01-11,2024-12-31,215981.54,Occasional Visitor,36,Male,Andheri,False
C00772,129,79580.19,616.9,1089,2022-01-05,2024-12-28,139180.31,Late Night Delivery User,18,Male,Santacruz,True
C00773,139,94649.97,680.94,1086,2022-01-09,2024-12-29,362311.96,Late Night Delivery User,33,Female,Vile Parle,False
C00774,135,256768.89,1901.99,1095,2022-01-02,2024-12-31,839575.89,Weekend Family Diner,37,Female,Powai,False
C00775,159,70811.29,445.35,1083,2022-01-13,2024-12-30,304189.67,Office Lunch Customer,40,Male,Malad,True
C00776,152,96540.52,635.13,1068,2022-01-13,2024-12-15,186589.75,Late Night Delivery User,31,Male,Worli,True
C00777,135,78035.97,578.04,1082,2022-01-07,2024-12-23,179438.86,Occasional Visitor,38,Male,Powai,False
C00778,119,340053.52,2857.59,1075,2022-01-22,2024-12-31,1268379.31,Premium High Spender,48,Male,Vile Parle,True
C00779,130,56629.94,435.61,1091,2022-01-06,2024-12-31,222319.54,Office Lunch Customer,42,Female,Powai,False
C00780,136,258659.03,1901.9,1070,2022-01-27,2024-12-31,774125.38,Weekend Family Diner,27,Male,Juhu,True
C00781,159,306828.0,1929.74,1079,2022-01-07,2024-12-20,1145978.71,Weekend Family Diner,49,Female,Bandra,False
C00782,155,30858.44,199.09,1084,2022-01-11,2024-12-29,51736.91,Student Budget Diner,18,Male,Bandra,False
C00783,158,33278.62,210.62,1095,2022-01-02,2024-12-31,93079.74,Student Budget Diner,25,Male,Powai,False
C00784,129,29609.48,229.53,1072,2022-01-21,2024-12-27,90895.22,Student Budget Diner,18,Male,Thane,False
C00785,132,63751.82,482.97,1091,2022-01-03,2024-12-28,128950.48,Office Lunch Customer,22,Male,Kurla,True
C00786,145,71709.14,494.55,1092,2022-01-05,2024-12-31,130096.9,Office Lunch Customer,33,Female,Santacruz,False
C00787,134,85476.1,637.88,1083,2022-01-04,2024-12-21,131328.19,Late Night Delivery User,22,Female,Vile Parle,True
C00788,140,262933.63,1878.1,1055,2022-02-08,2024-12-28,406429.88,Weekend Family Diner,44,Female,Andheri,False
C00789,150,70745.46,471.64,1088,2022-01-07,2024-12-29,273211.19,Office Lunch Customer,43,Male,Thane,False
C00790,118,238676.61,2022.68,1089,2022-01-08,2024-12-31,477620.31,Weekend Family Diner,36,Female,Dadar,False
C00791,112,75345.73,672.73,1067,2022-01-30,2024-12-31,118301.74,Late Night Delivery User,33,Female,Kandivali,False
C00792,143,283404.68,1981.85,1094,2022-01-03,2024-12-31,859827.2,Weekend Family Diner,38,Male,Malad,False
C00793,146,428091.92,2932.14,1077,2022-01-13,2024-12-24,968491.7,Premium High Spender,45,Male,Kurla,False
C00794,158,75688.11,479.04,1095,2022-01-02,2024-12-31,155717.6,Office Lunch Customer,23,Female,Powai,False
C00795,121,327138.96,2703.63,1074,2022-01-14,2024-12-22,891524.74,Premium High Spender,44,Female,Goregaon,False
C00796,144,33184.94,230.45,1083,2022-01-14,2024-12-31,119400.83,Student Budget Diner,34,Male,Goregaon,False
C00797,135,82443.95,610.7,1087,2022-01-07,2024-12-28,351392.46,Late Night Delivery User,37,Female,Dadar,False
C00798,127,74573.6,587.19,1087,2022-01-07,2024-12-28,230141.01,Late Night Delivery User,27,Female,Thane,False
C00799,155,96688.84,623.8,1072,2022-01-22,2024-12-28,326940.59,Late Night Delivery User,22,Male,Dadar,False
C00800,149,96579.85,648.19,1067,2022-01-30,2024-12-31,246512.12,Late Night Delivery User,34,Female,Powai,False
C00801,142,30012.66,211.36,1083,2022-01-05,2024-12-22,71035.37,Student Budget Diner,19,Female,Juhu,False
C00802,135,63656.32,471.53,1086,2022-01-02,2024-12-22,130192.32,Office Lunch Customer,21,Male,Malad,False
C00803,158,448928.66,2841.32,1070,2022-01-11,2024-12-15,1858342.81,Premium High Spender,39,Male,Goregaon,True
C00804,128,243488.17,1902.25,1069,2022-01-03,2024-12-06,999232.77,Weekend Family Diner,36,Female,Bandra,False
C00805,142,30891.69,217.55,1082,2022-01-15,2024-12-31,116296.7,Student Budget Diner,18,Female,Kandivali,True
C00806,136,97087.08,713.88,1096,2022-01-01,2024-12-31,397985.26,Late Night Delivery User,23,Female,Vile Parle,True
C00807,140,392614.83,2804.39,1092,2022-01-01,2024-12-27,1066479.22,Premium High Spender,49,Male,Santacruz,False
C00808,128,67126.42,524.43,1083,2022-01-14,2024-12-31,275207.7,Occasional Visitor,23,Female,Vile Parle,False
C00809,130,64359.67,495.07,1068,2022-01-22,2024-12-24,288963.26,Office Lunch Customer,21,Female,Kandivali,False
C00810,162,106204.45,655.58,1085,2022-01-12,2024-12-31,296232.81,Late Night Delivery User,24,Female,Andheri,False
C00811,136,91912.99,675.83,1095,2022-01-02,2024-12-31,352598.58,Late Night Delivery User,30,Male,Vile Parle,False
C00812,140,29293.25,209.24,1092,2022-01-05,2024-12-31,118485.25,Student Budget Diner,25,Female,Dadar,False
C00813,145,33853.46,233.47,1094,2022-01-03,2024-12-31,85146.53,Student Budget Diner,18,Male,Powai,False
C00814,138,86822.83,629.15,1090,2022-01-05,2024-12-29,355432.79,Late Night Delivery User,25,Female,Juhu,True
C00815,149,101199.86,679.19,1090,2022-01-07,2024-12-31,402131.85,Late Night Delivery User,21,Female,Vile Parle,False
C00816,126,82603.71,655.58,1095,2022-01-02,2024-12-31,282808.51,Late Night Delivery User,19,Male,Goregaon,False
C00817,150,79782.28,531.88,1074,2022-01-20,2024-12-28,188496.36,Occasional Visitor,47,Male,Borivali,False
C00818,122,51864.41,425.12,1052,2022-02-14,2024-12-31,78475.57,Office Lunch Customer,33,Male,Thane,False
C00819,142,405568.99,2856.12,1090,2022-01-06,2024-12-30,1367044.88,Premium High Spender,45,Male,Bandra,False
C00820,156,34126.72,218.76,1083,2022-01-08,2024-12-25,101970.35,Student Budget Diner,29,Male,Borivali,True
C00821,124,220368.22,1777.16,1093,2022-01-02,2024-12-29,945365.52,Weekend Family Diner,45,Female,Powai,True
C00822,159,101619.57,639.12,1091,2022-01-02,2024-12-27,248760.71,Late Night Delivery User,22,Male,Kandivali,False
C00823,145,70022.6,482.91,1090,2022-01-07,2024-12-31,200797.13,Office Lunch Customer,35,Female,Santacruz,False
C00824,136,244140.27,1795.15,1084,2022-01-03,2024-12-21,536630.1,Weekend Family Diner,43,Male,Andheri,False
C00825,136,77609.84,570.66,1080,2022-01-01,2024-12-15,127953.49,Occasional Visitor,28,Male,Thane,False
C00826,142,68521.96,482.55,1090,2022-01-04,2024-12-28,284934.58,Office Lunch Customer,39,Male,Juhu,True
C00827,163,35135.24,215.55,1093,2022-01-04,2024-12-31,70006.56,Student Budget Diner,18,Male,Vile Parle,False
C00828,143,73448.61,513.63,1096,2022-01-01,2024-12-31,280626.35,Occasional Visitor,34,Female,Thane,True
C00829,153,303398.58,1983.0,1090,2022-01-07,2024-12-31,1036794.42,Weekend Family Diner,36,Male,Malad,True
C00830,128,371941.33,2905.79,1062,2022-01-24,2024-12-20,898161.5,Premium High Spender,29,Female,Borivali,True
C00831,141,61118.05,433.46,1093,2022-01-01,2024-12-28,228755.67,Office Lunch Customer,26,Male,Borivali,True
C00832,150,83162.62,554.42,1094,2022-01-03,2024-12-31,353816.07,Occasional Visitor,48,Male,Kurla,False
C00833,150,88360.3,589.07,1088,2022-01-09,2024-12-31,203040.24,Late Night Delivery User,30,Male,Colaba,False
C00834,121,55769.95,460.91,1085,2022-01-12,2024-12-31,230882.23,Office Lunch Customer,30,Female,Vile Parle,False
C00835,155,103981.65,670.85,1078,2022-01-17,2024-12-29,268116.55,Late Night Delivery User,20,Male,Kandivali,True
C00836,121,81943.11,677.22,1090,2022-01-06,2024-12-30,194952.36,Late Night Delivery User,25,Female,Thane,False
C00837,113,52803.84,467.29,1083,2022-01-09,2024-12-26,186531.92,Office Lunch Customer,18,Female,Kurla,False
C00838,137,63440.99,463.07,1058,2022-01-25,2024-12-17,275859.68,Office Lunch Customer,23,Male,Santacruz,False
C00839,137,90339.05,659.41,1096,2022-01-01,2024-12-31,237317.57,Late Night Delivery User,18,Male,Goregaon,True
C00840,143,80299.93,561.54,1074,2022-01-18,2024-12-26,349969.21,Occasional Visitor,27,Other,Kandivali,False
C00841,125,84501.73,676.01,1084,2022-01-13,2024-12-31,366262.35,Late Night Delivery User,29,Male,Borivali,False
C00842,145,67104.65,462.79,1092,2022-01-02,2024-12-28,162445.95,Office Lunch Customer,38,Female,Dadar,True
C00843,145,269396.3,1857.91,1083,2022-01-14,2024-12-31,557861.39,Weekend Family Diner,36,Male,Santacruz,False
C00844,159,313368.03,1970.87,1079,2022-01-16,2024-12-29,1075149.08,Weekend Family Diner,34,Male,Kandivali,False
C00845,147,414096.17,2816.98,1092,2022-01-03,2024-12-29,1457910.73,Premium High Spender,41,Male,Borivali,False
C00846,145,28514.52,196.65,1084,2022-01-02,2024-12-20,56568.48,Student Budget Diner,27,Female,Thane,False
C00847,163,82276.01,504.76,1083,2022-01-14,2024-12-31,145574.16,Office Lunch Customer,31,Female,Kandivali,False
C00848,137,261197.51,1906.55,1089,2022-01-07,2024-12-30,417183.45,Weekend Family Diner,46,Female,Juhu,True
C00849,147,82856.82,563.65,1079,2022-01-16,2024-12-29,268152.04,Occasional Visitor,34,Male,Goregaon,False
C00850,159,291024.39,1830.34,1095,2022-01-02,2024-12-31,966646.39,Weekend Family Diner,38,Male,Santacruz,False
C00851,145,31174.84,215.0,1089,2022-01-02,2024-12-25,120887.35,Student Budget Diner,18,Male,Thane,False
C00852,166,107825.01,649.55,1078,2022-01-14,2024-12-26,382169.7,Late Night Delivery User,19,Male,Thane,False
C00853,134,70613.75,526.97,1085,2022-01-10,2024-12-29,291719.82,Occasional Visitor,27,Female,Worli,False
C00854,140,83233.21,594.52,1072,2022-01-15,2024-12-21,155922.27,Late Night Delivery User,35,Female,Vile Parle,True
C00855,144,64845.12,450.31,1085,2022-01-06,2024-12-25,240032.67,Office Lunch Customer,21,Male,Powai,False
C00856,144,389871.06,2707.44,1092,2022-01-05,2024-12-31,1267303.45,Premium High Spender,40,Other,Santacruz,True
C00857,118,352011.22,2983.15,1092,2022-01-02,2024-12-28,1235067.67,Premium High Spender,47,Female,Malad,True
C00858,137,83590.84,610.15,1090,2022-01-07,2024-12-31,363380.76,Late Night Delivery User,30,Male,Worli,False
C00859,115,221721.96,1928.02,1094,2022-01-03,2024-12-31,407208.41,Weekend Family Diner,36,Male,Vile Parle,False
C00860,137,95441.38,696.65,1093,2022-01-04,2024-12-31,144653.08,Late Night Delivery User,18,Female,Vile Parle,True
C00861,157,288340.6,1836.56,1081,2022-01-15,2024-12-30,713908.58,Weekend Family Diner,42,Male,Borivali,False
C00862,143,264531.01,1849.87,1089,2022-01-06,2024-12-29,1136883.65,Weekend Family Diner,26,Male,Thane,False
C00863,130,57145.5,439.58,1090,2022-01-05,2024-12-29,134265.72,Occasional Visitor,39,Female,Malad,False
C00864,126,344464.77,2733.85,1074,2022-01-08,2024-12-16,1496391.89,Premium High Spender,55,Male,Powai,False
C00865,142,264602.09,1863.4,1092,2022-01-05,2024-12-31,1142778.78,Weekend Family Diner,35,Male,Worli,True
C00866,138,88310.44,639.93,1076,2022-01-21,2024-12-31,346601.05,Late Night Delivery User,28,Male,Thane,False
C00867,143,92584.62,647.44,1094,2022-01-02,2024-12-30,189882.57,Late Night Delivery User,26,Female,Andheri,False
C00868,139,279538.06,2011.07,1092,2022-01-05,2024-12-31,462296.59,Weekend Family Diner,28,Male,Goregaon,False
C00869,131,88153.86,672.93,1091,2022-01-06,2024-12-31,393762.97,Late Night Delivery User,23,Male,Worli,False
C00870,145,94989.3,655.1,1086,2022-01-11,2024-12-31,261699.58,Late Night Delivery User,24,Male,Powai,True
C00871,130,243831.28,1875.63,1095,2022-01-02,2024-12-31,803353.0,Weekend Family Diner,37,Female,Worli,False
C00872,134,28246.42,210.79,1086,2022-01-08,2024-12-28,110353.04,Student Budget Diner,18,Female,Colaba,False
C00873,132,64367.58,487.63,1093,2022-01-03,2024-12-30,256218.05,Office Lunch Customer,39,Female,Colaba,False
C00874,157,78132.84,497.66,1086,2022-01-08,2024-12-28,168372.65,Office Lunch Customer,21,Female,Kandivali,False
C00875,148,71253.66,481.44,1051,2022-01-25,2024-12-10,209833.79,Office Lunch Customer,32,Male,Borivali,False
C00876,124,239921.25,1934.85,1076,2022-01-19,2024-12-29,799828.11,Weekend Family Diner,33,Male,Andheri,True
C00877,139,68696.53,494.22,1096,2022-01-01,2024-12-31,112712.52,Occasional Visitor,33,Female,Juhu,True
C00878,148,78979.88,533.65,1076,2022-01-02,2024-12-12,185893.48,Occasional Visitor,38,Male,Juhu,False
C00879,132,28823.49,218.36,1082,2022-01-07,2024-12-23,43386.32,Student Budget Diner,21,Female,Powai,True
C00880,143,70779.95,494.96,1086,2022-01-11,2024-12-31,157887.12,Occasional Visitor,31,Male,Dadar,True
C00881,138,283690.36,2055.73,1072,2022-01-11,2024-12-17,1105747.59,Weekend Family Diner,34,Male,Goregaon,False
C00882,153,74371.19,486.09,1092,2022-01-02,2024-12-28,291111.8,Office Lunch Customer,29,Female,Juhu,True
C00883,135,261894.0,1939.96,1087,2022-01-06,2024-12-27,493071.9,Weekend Family Diner,39,Female,Goregaon,False
C00884,152,32084.0,211.08,1093,2022-01-01,2024-12-28,85936.23,Student Budget Diner,18,Male,Powai,True
C00885,147,102513.31,697.37,1072,2022-01-06,2024-12-12,361358.79,Late Night Delivery User,32,Female,Andheri,False
C00886,144,398430.62,2766.88,1088,2022-01-09,2024-12-31,1770309.87,Premium High Spender,53,Male,Dadar,False
C00887,102,58173.92,570.33,1020,2022-03-01,2024-12-14,149201.23,Occasional Visitor,40,Female,Dadar,True
C00888,115,313780.84,2728.53,1068,2022-01-22,2024-12-24,1320938.39,Premium High Spender,41,Male,Colaba,True
C00889,147,32616.98,221.88,1084,2022-01-07,2024-12-25,73515.37,Student Budget Diner,23,Male,Borivali,True
C00890,149,92181.37,618.67,1074,2022-01-23,2024-12-31,304353.71,Late Night Delivery User,21,Female,Thane,True
C00891,129,358376.13,2778.11,1093,2022-01-04,2024-12-31,564722.27,Premium High Spender,38,Female,Dadar,False
